2021-07-11T15:19:30.198	21	200	192
2021-07-11T15:19:30.200	36	200	154
2021-07-11T15:19:30.200	12	200	239
2021-07-11T15:19:30.200	30	200	227
2021-07-11T15:19:30.261	38	200	273
2021-07-11T15:19:30.261	17	200	324
2021-07-11T15:19:30.200	8	200	248
2021-07-11T15:19:30.261	15	200	333
2021-07-11T15:19:30.200	19	200	202
2021-07-11T15:19:30.261	33	200	284
2021-07-11T15:19:30.261	35	200	281
2021-07-11T15:19:30.262	27	200	292
2021-07-11T15:19:30.262	29	200	289
2021-07-11T15:19:30.200	16	200	207
2021-07-11T15:19:30.200	34	200	157
2021-07-11T15:19:30.263	5	200	377
2021-07-11T15:19:30.263	32	200	287
2021-07-11T15:19:30.263	9	200	366
2021-07-11T15:19:30.263	20	200	326
2021-07-11T15:19:30.273	26	200	306
2021-07-11T15:19:30.274	10	200	376
2021-07-11T15:19:30.274	39	200	276
2021-07-11T15:19:30.274	28	200	303
2021-07-11T15:19:30.274	4	200	388
2021-07-11T15:19:30.274	3	200	388
2021-07-11T15:19:30.278	22	200	329
2021-07-11T15:19:30.278	24	200	313
2021-07-11T15:19:30.279	23	200	330
2021-07-11T15:19:30.279	18	200	342
2021-07-11T15:19:30.281	7	200	393
2021-07-11T15:19:30.284	14	200	364
2021-07-11T15:19:30.284	25	200	317
2021-07-11T15:19:30.284	13	200	374
2021-07-11T15:19:30.284	31	200	310
2021-07-11T15:19:30.284	11	200	389
2021-07-11T15:19:30.288	0	200	403
2021-07-11T15:19:30.351	2	200	472
2021-07-11T15:19:30.453	6	200	566
2021-07-11T15:19:30.453	37	200	465
2021-07-11T15:19:30.744	44	303	472
2021-07-11T15:19:30.744	56	303	458
2021-07-11T15:19:30.744	46	303	471
2021-07-11T15:19:30.744	41	303	482
2021-07-11T15:19:30.744	66	303	372
2021-07-11T15:19:30.744	70	303	368
2021-07-11T15:19:30.744	60	303	424
2021-07-11T15:19:30.744	74	303	367
2021-07-11T15:19:30.744	58	303	456
2021-07-11T15:19:30.744	77	303	293
2021-07-11T15:19:30.744	76	303	367
2021-07-11T15:19:30.744	59	303	455
2021-07-11T15:19:30.744	45	303	472
2021-07-11T15:19:30.744	57	303	458
2021-07-11T15:19:30.744	47	303	472
2021-07-11T15:19:30.744	43	303	473
2021-07-11T15:19:30.744	69	303	369
2021-07-11T15:19:30.744	62	303	383
2021-07-11T15:19:30.744	64	303	375
2021-07-11T15:19:30.744	68	303	372
2021-07-11T15:19:30.744	48	303	472
2021-07-11T15:19:30.744	71	303	368
2021-07-11T15:19:30.744	50	303	471
2021-07-11T15:19:30.744	40	303	483
2021-07-11T15:19:30.744	72	303	368
2021-07-11T15:19:30.744	61	303	384
2021-07-11T15:19:30.744	67	303	372
2021-07-11T15:19:30.744	49	303	472
2021-07-11T15:19:30.744	1	303	861
2021-07-11T15:19:30.744	54	303	462
2021-07-11T15:19:30.744	65	303	373
2021-07-11T15:19:30.744	73	303	368
2021-07-11T15:19:30.744	63	303	378
2021-07-11T15:19:30.744	75	303	369
2021-07-11T15:19:30.744	53	303	463
2021-07-11T15:19:30.744	55	303	462
2021-07-11T15:19:30.744	52	303	472
2021-07-11T15:19:30.744	78	303	265
2021-07-11T15:19:30.744	42	303	484
2021-07-11T15:19:30.744	79	200	1
2021-07-11T15:19:30.744	80	200	1
2021-07-11T15:19:30.752	82	200	1
2021-07-11T15:19:30.752	81	200	1
2021-07-11T15:19:30.773	51	303	498
2021-07-11T15:19:30.797	83	200	45
2021-07-11T15:19:30.802	94	200	5
2021-07-11T15:19:30.802	84	303	51
2021-07-11T15:19:30.804	88	303	45
2021-07-11T15:19:30.804	86	303	58
2021-07-11T15:19:30.804	90	303	36
2021-07-11T15:19:30.813	93	303	18
2021-07-11T15:19:30.813	91	303	29
2021-07-11T15:19:30.813	89	303	47
2021-07-11T15:19:30.813	92	303	26
2021-07-11T15:19:30.813	85	303	61
2021-07-11T15:19:30.813	87	303	59
2021-07-11T15:19:30.815	99	303	15
2021-07-11T15:19:30.815	95	303	17
2021-07-11T15:19:30.815	96	303	17
2021-07-11T15:19:30.815	98	303	16
2021-07-11T15:19:30.815	97	303	17
2021-07-11T15:19:30.815	101	303	16
2021-07-11T15:19:30.823	103	303	16
2021-07-11T15:19:30.825	102	303	20
2021-07-11T15:19:30.825	100	303	25
2021-07-11T15:19:30.825	110	303	19
2021-07-11T15:19:30.825	114	303	19
2021-07-11T15:19:30.833	107	303	24
2021-07-11T15:19:30.834	104	303	28
2021-07-11T15:19:30.835	106	303	26
2021-07-11T15:19:30.835	108	303	26
2021-07-11T15:19:30.835	109	303	24
2021-07-11T15:19:30.836	111	303	24
2021-07-11T15:19:30.836	105	303	30
2021-07-11T15:19:30.836	116	303	23
2021-07-11T15:19:30.836	115	303	24
2021-07-11T15:19:30.837	112	303	25
2021-07-11T15:19:30.837	113	303	25
2021-07-11T15:19:30.838	117	303	24
2021-07-11T15:19:30.840	122	303	18
2021-07-11T15:19:30.840	120	303	19
2021-07-11T15:19:30.840	124	303	15
2021-07-11T15:19:30.850	129	303	18
2021-07-11T15:19:30.850	130	303	17
2021-07-11T15:19:30.850	126	303	19
2021-07-11T15:19:30.850	123	303	28
2021-07-11T15:19:30.850	131	303	17
2021-07-11T15:19:30.850	132	303	17
2021-07-11T15:19:30.850	133	303	16
2021-07-11T15:19:30.851	119	303	29
2021-07-11T15:19:30.851	125	303	25
2021-07-11T15:19:30.851	118	303	35
2021-07-11T15:19:30.867	121	303	45
2021-07-11T15:19:30.868	134	303	32
2021-07-11T15:19:30.870	127	303	39
2021-07-11T15:19:30.872	128	303	40
2021-07-11T15:19:30.873	136	303	25
2021-07-11T15:19:30.873	138	303	25
2021-07-11T15:19:30.873	139	303	25
2021-07-11T15:19:30.873	140	303	27
2021-07-11T15:19:30.955	145	200	105
2021-07-11T15:19:30.955	144	303	105
2021-07-11T15:19:30.955	147	303	87
2021-07-11T15:19:30.955	142	303	106
2021-07-11T15:19:30.955	146	303	106
2021-07-11T15:19:30.955	135	303	107
2021-07-11T15:19:30.955	141	303	107
2021-07-11T15:19:30.955	137	303	108
2021-07-11T15:19:30.963	143	303	113
2021-07-11T15:19:30.965	152	303	87
2021-07-11T15:19:30.965	148	303	89
2021-07-11T15:19:30.965	149	303	88
2021-07-11T15:19:30.965	150	303	88
2021-07-11T15:19:30.965	153	303	87
2021-07-11T15:19:30.965	156	303	18
2021-07-11T15:19:30.965	154	303	49
2021-07-11T15:19:30.965	164	303	14
2021-07-11T15:19:30.965	155	303	27
2021-07-11T15:19:30.965	158	303	16
2021-07-11T15:19:30.965	157	303	16
2021-07-11T15:19:30.965	162	303	15
2021-07-11T15:19:30.965	161	303	16
2021-07-11T15:19:30.965	166	303	14
2021-07-11T15:19:30.965	163	303	17
2021-07-11T15:19:30.965	159	303	18
2021-07-11T15:19:30.965	167	303	15
2021-07-11T15:19:30.965	168	303	16
2021-07-11T15:19:30.965	151	303	92
2021-07-11T15:19:30.965	165	303	18
2021-07-11T15:19:30.965	169	303	16
2021-07-11T15:19:30.965	171	303	17
2021-07-11T15:19:30.965	170	303	17
2021-07-11T15:19:30.973	174	303	16
2021-07-11T15:19:30.973	160	303	21
2021-07-11T15:19:30.973	172	303	17
2021-07-11T15:19:30.973	173	303	17
2021-07-11T15:19:30.973	175	303	15
2021-07-11T15:19:30.975	178	303	14
2021-07-11T15:19:30.975	180	303	14
2021-07-11T15:19:30.975	177	303	14
2021-07-11T15:19:30.975	176	303	14
2021-07-11T15:19:30.975	182	303	16
2021-07-11T15:19:30.975	179	303	18
2021-07-11T15:19:30.975	181	303	17
2021-07-11T15:19:30.975	184	303	17
2021-07-11T15:19:30.975	183	303	18
2021-07-11T15:19:30.984	186	303	16
2021-07-11T15:19:30.984	185	303	19
2021-07-11T15:19:30.985	187	303	16
2021-07-11T15:19:31.000	188	303	31
2021-07-11T15:19:31.001	189	303	30
2021-07-11T15:19:31.001	191	303	30
2021-07-11T15:19:31.001	193	303	29
2021-07-11T15:19:31.001	190	303	31
2021-07-11T15:19:31.001	192	303	30
2021-07-11T15:19:31.001	194	303	29
2021-07-11T15:19:31.011	195	303	38
2021-07-11T15:19:31.011	204	303	35
2021-07-11T15:19:31.011	201	303	36
2021-07-11T15:19:31.012	205	303	35
2021-07-11T15:19:31.013	196	303	39
2021-07-11T15:19:31.013	199	303	37
2021-07-11T15:19:31.013	197	303	38
2021-07-11T15:19:31.013	202	303	37
2021-07-11T15:19:31.013	198	303	38
2021-07-11T15:19:31.014	203	303	38
2021-07-11T15:19:31.014	207	303	35
2021-07-11T15:19:31.014	200	303	38
2021-07-11T15:19:31.014	208	303	33
2021-07-11T15:19:31.014	209	303	33
2021-07-11T15:19:31.015	206	303	38
2021-07-11T15:19:31.018	211	303	35
2021-07-11T15:19:31.018	210	303	36
2021-07-11T15:19:31.018	215	303	17
2021-07-11T15:19:31.018	213	303	18
2021-07-11T15:19:31.018	214	303	20
2021-07-11T15:19:31.018	212	303	21
2021-07-11T15:19:31.023	224	303	13
2021-07-11T15:19:31.023	218	303	18
2021-07-11T15:19:31.023	217	303	19
2021-07-11T15:19:31.025	216	303	20
2021-07-11T15:19:31.025	221	303	15
2021-07-11T15:19:31.025	219	303	19
2021-07-11T15:19:31.025	220	303	16
2021-07-11T15:19:31.025	226	303	16
2021-07-11T15:19:31.025	222	303	17
2021-07-11T15:19:31.025	225	303	16
2021-07-11T15:19:31.025	223	303	17
2021-07-11T15:19:31.025	228	303	13
2021-07-11T15:19:31.025	227	303	14
2021-07-11T15:19:31.025	232	303	12
2021-07-11T15:19:31.025	233	303	13
2021-07-11T15:19:31.025	234	303	13
2021-07-11T15:19:31.025	235	303	13
2021-07-11T15:19:31.025	231	303	14
2021-07-11T15:19:31.025	229	303	16
2021-07-11T15:19:31.025	230	303	16
2021-07-11T15:19:31.033	239	303	13
2021-07-11T15:19:31.033	236	303	14
2021-07-11T15:19:31.033	240	303	14
2021-07-11T15:19:31.033	243	303	10
2021-07-11T15:19:31.033	237	303	14
2021-07-11T15:19:31.033	241	303	12
2021-07-11T15:19:31.035	245	303	10
2021-07-11T15:19:31.035	246	303	9
2021-07-11T15:19:31.035	247	303	9
2021-07-11T15:19:31.035	242	303	13
2021-07-11T15:19:31.035	248	303	9
2021-07-11T15:19:31.064	238	303	43
2021-07-11T15:19:31.064	252	303	34
2021-07-11T15:19:31.066	254	303	36
2021-07-11T15:19:31.066	244	303	43
2021-07-11T15:19:31.066	250	303	45
2021-07-11T15:19:31.066	251	303	44
2021-07-11T15:19:31.077	249	303	50
2021-07-11T15:19:31.077	261	303	48
2021-07-11T15:19:31.077	260	303	49
2021-07-11T15:19:31.077	256	303	50
2021-07-11T15:19:31.077	258	303	50
2021-07-11T15:19:31.085	259	303	55
2021-07-11T15:19:31.085	255	303	55
2021-07-11T15:19:31.097	262	303	65
2021-07-11T15:19:31.097	253	303	68
2021-07-11T15:19:31.097	263	303	70
2021-07-11T15:19:31.105	267	303	44
2021-07-11T15:19:31.105	266	303	71
2021-07-11T15:19:31.105	257	303	75
2021-07-11T15:19:31.107	265	303	73
2021-07-11T15:19:31.107	264	303	77
2021-07-11T15:19:31.107	268	303	49
2021-07-11T15:19:31.107	270	303	33
2021-07-11T15:19:31.107	271	303	33
2021-07-11T15:19:31.117	269	303	50
2021-07-11T15:19:31.117	273	303	36
2021-07-11T15:19:31.117	274	200	38
2021-07-11T15:19:31.127	272	303	49
2021-07-11T15:19:31.127	275	303	35
2021-07-11T15:19:31.127	276	303	37
2021-07-11T15:19:31.135	277	303	33
2021-07-11T15:19:31.138	278	303	33
2021-07-11T15:19:31.139	279	303	29
2021-07-11T15:19:31.141	280	303	29
2021-07-11T15:19:31.141	281	303	25
2021-07-11T15:19:31.141	286	303	24
2021-07-11T15:19:31.141	284	303	24
2021-07-11T15:19:31.141	283	303	24
2021-07-11T15:19:31.142	289	303	24
2021-07-11T15:19:31.142	290	303	24
2021-07-11T15:19:31.142	285	303	25
2021-07-11T15:19:31.142	293	303	23
2021-07-11T15:19:31.143	291	303	24
2021-07-11T15:19:31.143	282	303	26
2021-07-11T15:19:31.143	287	303	25
2021-07-11T15:19:31.143	294	303	23
2021-07-11T15:19:31.143	296	303	23
2021-07-11T15:19:31.144	298	303	14
2021-07-11T15:19:31.144	292	303	24
2021-07-11T15:19:31.144	299	303	14
2021-07-11T15:19:31.144	288	303	26
2021-07-11T15:19:31.145	303	303	11
2021-07-11T15:19:31.145	300	303	15
